"WC1","Analytic1","Clout1","Authentic1","Tone1","WPS1","Sixltr1","Dic1","function1","pronoun1","ppron1","i1","we1","you1","shehe1","they1","ipron1","article1","prep1","auxverb1","adverb1","conj1","negate1","verb1","adj1","compare1","interrog1","number1","quant1","affect1","posemo1","negemo1","anx1","anger1","sad1","social1","family1","friend1","female","male1","cogproc1","insight1","cause1","discrep1","tentat1","certain1","differ1","percept1","see1","hear1","feel1","bio1","body1","health1","sexual1","ingest1","drives1","affiliation1","achieve1","power1","reward1","risk1","focuspast1","focuspresent1","focusfuture1","relativ1","motion1","space1","time1","work1","leisure1","home1","money1","relig1","death1","informal1","swear1","netspeak1","assent1","nonflu1","filler1","AllPunc1","Period1","Comma1","Colon1","SemiC1","QMark1","Exclam1","Dash1","Quote1","Apostro1","Parenth1","OtherP1","WC2","Analytic2","Clout2","Authentic2","Tone2","WPS2","Sixltr2","Dic2","function2","pronoun2","ppron2","i2","we2","you2","shehe2","they2","ipron2","article2","prep2","auxverb2","adverb2","conj2","negate2","verb2","adj2","compare2","interrog2","number2","quant2","affect2","posemo2","negemo2","anx2","anger2","sad2","social2","family2","friend2","female2","male2","cogproc2","insight2","cause2","discrep2","tentat2","certain2","differ2","percept2","see2","hear2","feel2","bio2","body2","health2","sexual2","ingest2","drives2","affiliation2","achieve2","power2","reward2","risk2","focuspast2","focuspresent2","focusfuture2","relativ2","motion2","space2","time2","work2","leisure2","home2","money2","relig2","death2","informal2","swear2","netspeak2","assent2","nonflu2","filler2","AllPunc2","Period2","Comma2","Colon2","SemiC2","QMark2","Exclam2","Dash2","Quote2","Apostro2","Parenth2","OtherP2","WC3","Analytic3","Clout3","Authentic3","Tone3","WPS3","Sixltr3","Dic3","function3","pronoun3","ppron3","i3","we3","you3","shehe3","they3","ipron3","article3","prep3","auxverb3","adverb3","conj3","negate3","verb3","adj3","compare3","interrog3","number3","quant3","affect3","posemo3","negemo3","anx3","anger3","sad3","social3","family3","friend3","female3","male3","cogproc3","insight3","cause3","discrep3","tentat3","certain3","differ3","percept3","see3","hear3","feel3","bio3","body3","health3","sexual3","ingest3","drives3","affiliation3","achieve3","power3","reward3","risk3","focuspast3","focuspresent3","focusfuture3","relativ3","motion3","space3","time3","work3","leisure3","home3","money3","relig3","death3","informal3","swear3","netspeak3","assent3","nonflu3","filler3","AllPunc3","Period3","Comma3","Colon3","SemiC3","QMark3","Exclam3","Dash3","Quote3","Apostro3","Parenth3","OtherP3","cdi1","cdi2","cdi3"
87,42.93,45.43,15.63,11.04,12.43,22.99,87.36,52.87,14.94,2.3,1.15,0,0,0,1.15,12.64,1.15,16.09,9.2,6.9,5.75,3.45,21.84,4.6,3.45,0,0,1.15,3.45,1.15,2.3,0,0,0,9.2,0,0,0,0,24.14,3.45,3.45,6.9,5.75,1.15,5.75,0,0,0,0,0,0,0,0,0,5.75,0,2.3,2.3,1.15,1.15,0,16.09,4.6,11.49,3.45,3.45,2.3,3.45,0,0,0,0,0,0,0,0,0,0,0,14.94,8.05,4.6,0,0,0,0,1.15,0,1.15,0,0,129,81.88,95.57,25.53,54.97,21.5,17.05,83.72,44.96,10.08,7.75,0.78,6.2,0,0,0.78,2.33,6.2,14.73,3.88,6.2,8.53,0,11.63,9.3,5.43,1.55,1.55,5.43,3.1,2.33,0.78,0,0,0.78,13.18,0.78,0,0,0,12.4,3.1,0.78,3.1,5.43,2.33,1.55,2.33,2.33,0,0,2.33,0,2.33,0,0,13.18,6.98,0,4.65,1.55,0,0,8.53,0.78,14.73,0.78,10.85,2.33,3.88,0.78,3.1,0,0,0,1.55,0,0,0.78,0.78,0,13.95,4.65,8.53,0,0,0,0,0.78,0,0,0,0,96,11.24,76.7,35.37,1,16,23.96,90.62,58.33,20.83,11.46,2.08,7.29,0,0,2.08,9.38,2.08,9.38,14.58,5.21,7.29,1.04,17.71,5.21,3.12,0,0,3.12,8.33,2.08,6.25,1.04,0,1.04,9.38,0,0,0,0,23.96,5.21,2.08,7.29,4.17,3.12,6.25,2.08,1.04,0,1.04,0,0,0,0,0,13.54,7.29,1.04,0,1.04,4.17,2.08,10.42,1.04,12.5,2.08,6.25,4.17,2.08,0,1.04,5.21,0,0,1.04,0,0,1.04,0,0,10.42,6.25,4.17,0,0,0,0,0,0,0,0,0,7,22.24,-7.5
27,99,93.07,1.22,1,27,25.93,85.19,37.04,3.7,3.7,0,0,0,0,3.7,0,7.41,22.22,3.7,0,3.7,0,14.81,7.41,7.41,0,0,7.41,11.11,3.7,7.41,0,0,0,14.81,0,0,0,0,25.93,11.11,7.41,7.41,0,7.41,0,0,0,0,0,0,0,0,0,0,18.52,0,11.11,0,0,7.41,0,11.11,3.7,3.7,0,3.7,0,0,0,0,0,0,0,3.7,0,0,3.7,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,71,85.59,33.62,50.85,52.17,11.83,21.13,91.55,40.85,1.41,0,0,0,0,0,0,1.41,12.68,5.63,11.27,1.41,5.63,4.23,11.27,2.82,1.41,0,1.41,4.23,9.86,5.63,4.23,0,1.41,0,8.45,0,0,0,0,26.76,0,5.63,2.82,4.23,7.04,8.45,0,0,0,0,5.63,0,5.63,0,0,11.27,0,2.82,4.23,5.63,2.82,0,11.27,0,15.49,4.23,7.04,4.23,2.82,0,0,0,0,0,0,0,0,0,0,0,11.27,8.45,2.82,0,0,0,0,0,0,0,0,0,55,56.58,57.22,1.14,99,13.75,29.09,83.64,47.27,1.82,0,0,0,0,0,0,1.82,10.91,3.64,16.36,3.64,9.09,1.82,16.36,5.45,3.64,0,0,5.45,7.27,7.27,0,0,0,0,7.27,0,0,0,0,16.36,1.82,3.64,1.82,5.45,1.82,3.64,1.82,0,1.82,0,1.82,0,1.82,0,0,16.36,0,1.82,12.73,3.64,0,0,16.36,0,3.64,0,1.82,1.82,5.45,0,0,1.82,0,0,0,0,0,0,0,0,10.91,7.27,3.64,0,0,0,0,0,0,0,0,0,48.53,24.36,11.82
32,84.57,37.72,55.79,81.93,6.4,28.12,87.5,50,6.25,3.12,3.12,0,0,0,0,3.12,6.25,15.62,12.5,6.25,0,3.12,18.75,9.38,6.25,0,0,3.12,9.38,6.25,3.12,0,0,0,9.38,0,0,0,0,18.75,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,15.62,3.12,9.38,6.25,0,0,0,21.88,0,6.25,3.12,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,0,15.62,15.62,0,0,0,0,0,0,0,0,0,0,40,86.59,69.14,27.99,96.76,8,22.5,75,50,2.5,2.5,2.5,0,0,0,0,0,15,10,10,15,2.5,0,7.5,5,2.5,0,0,2.5,5,5,0,0,0,0,7.5,0,0,0,0,7.5,5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,7.5,5,0,2.5,0,0,0,10,0,10,0,10,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,38,12.16,90.57,33.36,97.58,6.33,23.68,86.84,52.63,15.79,7.89,2.63,0,0,0,5.26,7.89,0,10.53,15.79,7.89,5.26,2.63,15.79,5.26,5.26,0,0,0,15.79,10.53,5.26,0,2.63,2.63,18.42,0,0,0,0,5.26,5.26,0,0,0,0,0,5.26,0,0,5.26,0,0,0,0,0,15.79,10.53,5.26,5.26,2.63,0,2.63,13.16,0,10.53,2.63,5.26,2.63,0,0,0,0,0,0,2.63,0,0,2.63,0,0,18.42,15.79,0,0,0,0,0,0,0,2.63,0,0,23.76,25,-6.82
96,86.27,58.24,42.02,65.25,19.2,30.21,86.46,59.38,10.42,5.21,2.08,0,0,0,3.12,5.21,6.25,21.88,11.46,7.29,3.12,1.04,15.62,4.17,3.12,0,0,1.04,4.17,3.12,1.04,0,0,0,7.29,0,0,0,0,15.62,6.25,3.12,1.04,1.04,3.12,2.08,1.04,1.04,0,0,2.08,1.04,1.04,0,0,8.33,0,6.25,1.04,0,1.04,0,8.33,6.25,10.42,1.04,7.29,2.08,5.21,0,0,0,0,0,1.04,0,0,1.04,0,0,11.46,5.21,6.25,0,0,0,0,0,0,0,0,0,108,85.72,82.28,2.56,99,21.6,27.78,83.33,55.56,4.63,0.93,0,0,0,0,0.93,3.7,14.81,12.96,10.19,11.11,7.41,0,13.89,3.7,1.85,3.7,0.93,0,6.48,6.48,0,0,0,0,10.19,0,0,0,0,10.19,4.63,0.93,1.85,0.93,0.93,0.93,2.78,2.78,0,0,0,0,0,0,0,3.7,0.93,0,0.93,1.85,0,0,11.11,1.85,5.56,0,2.78,2.78,1.85,0,0,0,0,0,0.93,0,0,0,0.93,0,12.96,4.63,6.48,0,0,0,0,0,0,1.85,0,0,104,34.81,71.8,51.03,25.77,20.8,25.96,85.58,61.54,17.31,6.73,0,3.85,0,0,2.88,10.58,3.85,15.38,11.54,6.73,5.77,3.85,12.5,4.81,3.85,2.88,0,0,5.77,2.88,2.88,0.96,0,0,11.54,0,0,0,0,19.23,5.77,1.92,1.92,4.81,0.96,5.77,1.92,0.96,0.96,0,0,0,0,0,0,10.58,6.73,0.96,3.85,0,1.92,1.92,11.54,1.92,11.54,0,4.81,6.73,1.92,0,0,0,0,0,0,0,0,0,0,0,8.65,4.81,3.85,0,0,0,0,0,0,0,0,0,24.8,24.43,4.03
138,11,47.1,80.16,15.56,13.8,15.94,90.58,63.77,16.67,10.14,5.07,0,2.17,0,2.9,6.52,2.9,12.32,13.04,9.42,9.42,4.35,22.46,2.17,2.17,1.45,0,2.17,3.62,1.45,2.17,0,0,1.45,12.32,0,0,0,0,18.12,2.9,2.17,2.17,5.07,2.9,5.8,2.17,0.72,1.45,0,0.72,0,0,0,0,5.07,0.72,2.17,2.17,0,0,4.35,20.29,0.72,14.49,2.17,7.25,4.35,1.45,0,0.72,0,0,0,0,0,0,0,0,0,8.7,7.25,0,0,0,0,0,0,0,1.45,0,0,90,24.86,45.57,29.55,46.22,12.86,16.67,94.44,61.11,18.89,6.67,2.22,1.11,2.22,0,1.11,12.22,6.67,11.11,14.44,3.33,6.67,4.44,24.44,5.56,3.33,2.22,0,5.56,3.33,2.22,1.11,0,0,0,10,0,0,0,0,24.44,3.33,2.22,4.44,3.33,3.33,7.78,1.11,0,0,1.11,1.11,0,1.11,0,0,8.89,1.11,2.22,4.44,0,1.11,2.22,17.78,2.22,8.89,1.11,5.56,2.22,2.22,1.11,0,1.11,0,0,0,0,0,0,0,0,8.89,7.78,0,0,0,0,0,0,0,1.11,0,0,100,20.57,38.19,69.14,63.69,16.67,13,91,63,22,8,4,3,0,0,1,14,6,12,13,8,3,4,23,4,4,1,0,3,6,4,2,0,0,0,8,0,0,0,0,24,3,4,2,6,3,6,2,2,0,0,1,1,0,0,0,6,3,1,1,0,1,3,23,1,13,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,3,0,0,-7.67,0.0100000000000007,-2
201,54.53,97.34,71.33,18.44,20.1,17.41,90.55,54.23,20.4,10.95,1.99,8.96,0,0,0,9.45,5.47,13.93,9.45,3.98,4.48,0,17.91,5.47,3.48,1.49,0.5,3.48,0.5,0,0.5,0,0,0,13.43,0,0,0,0.5,12.44,5.97,1.99,0.5,1.99,1.49,1,4.48,2.49,1,0,1.99,0.5,1.49,0,0,13.43,9.95,1.99,1.99,0.5,0.5,1,11.44,5.47,15.92,3.98,7.96,4.98,1.99,0.5,0,0,0.5,0,0,0,0,0,0,0,10.45,4.98,4.48,0,0,0,0,0,0,1,0,0,198,72.52,98.25,16.48,80.64,19.8,15.66,84.85,54.55,18.69,9.6,0,6.57,0.51,0,2.53,9.09,7.58,14.14,10.1,1.52,3.54,0,15.15,6.06,4.04,3.54,0.51,2.53,3.03,3.03,0,0,0,0,14.65,0,0,0,0,8.59,3.03,1.52,2.02,1.52,1.52,0.51,2.02,1.01,0,0.51,1.52,0,1.01,0,0,10.61,8.08,1.52,1.52,0.51,0,3.54,10.61,1.01,13.64,0.51,9.6,3.54,0.51,0,2.53,0,0,0,0.51,0,0,0.51,0,0,12.12,5.05,5.56,0,0,0,0,0,0,1.52,0,0,171,64.75,84,31.62,25.77,21.38,25.15,85.38,49.71,11.11,4.68,1.17,1.75,0.58,0,1.17,6.43,5.85,12.87,7.02,7.6,7.02,1.17,9.94,5.26,1.75,0.58,0,4.09,9.36,3.51,3.51,0.58,0,0.58,11.7,0,0,0,0,14.62,5.26,2.34,0.58,2.92,2.92,1.75,1.17,0.58,0,0.58,0.58,0,0,0,0,11.11,3.51,0.58,5.26,1.17,0.58,1.75,8.19,0,10.53,1.17,6.43,3.51,1.17,1.75,0,0.58,0,0.58,0,0,0,0,0,0,7.02,4.68,1.75,0,0,0,0,0.58,0,0,0,0,11.09,17.87,14.8
83,60.25,64.13,38.69,1,13.83,27.71,89.16,51.81,13.25,8.43,2.41,4.82,0,0,1.2,4.82,6.02,14.46,9.64,1.2,9.64,3.61,24.1,4.82,3.61,0,0,0,8.43,2.41,6.02,0,1.2,1.2,9.64,0,0,0,0,25.3,8.43,9.64,3.61,2.41,0,4.82,0,0,0,0,0,0,0,0,0,25.3,4.82,14.46,3.61,2.41,4.82,3.61,15.66,3.61,7.23,1.2,4.82,1.2,7.23,0,0,0,0,0,0,0,0,0,0,0,13.25,6.02,1.2,0,0,0,0,1.2,0,4.82,0,0,70,85.46,76.25,8.75,1.91,11.67,24.29,84.29,52.86,11.43,5.71,1.43,0,0,0,4.29,5.71,12.86,11.43,10,2.86,4.29,1.43,12.86,2.86,2.86,0,0,2.86,5.71,1.43,4.29,0,1.43,0,11.43,0,0,0,0,7.14,2.86,1.43,0,1.43,1.43,1.43,2.86,2.86,0,0,0,0,0,0,0,7.14,0,1.43,5.71,0,0,7.14,4.29,1.43,7.14,0,7.14,0,4.29,0,0,0,0,0,0,0,0,0,0,0,8.57,7.14,0,0,0,0,0,1.43,0,0,0,0,69,70.3,38.58,19.97,1.83,11.5,24.64,79.71,50.72,5.8,2.9,1.45,0,0,0,1.45,2.9,8.7,11.59,8.7,8.7,8.7,1.45,14.49,8.7,5.8,1.45,0,2.9,8.7,2.9,5.8,0,0,0,8.7,0,0,0,0,26.09,2.9,0,7.25,8.7,2.9,8.7,1.45,1.45,0,0,1.45,0,0,1.45,0,10.14,4.35,1.45,1.45,0,2.9,0,13.04,0,10.14,2.9,4.35,2.9,2.9,0,0,1.45,0,0,0,0,0,0,0,0,21.74,8.7,2.9,0,0,0,0,0,2.9,5.8,0,1.45,13.14,24.29,16.94
121,47.18,50,53.25,57.02,17.29,19.01,92.56,54.55,16.53,11.57,5.79,2.48,2.48,0,0.83,4.96,6.61,11.57,7.44,4.96,9.09,1.65,19.01,6.61,7.44,3.31,0,4.96,1.65,1.65,0,0,0,0,6.61,0,0,0,0,19.01,5.79,5.79,3.31,0.83,0.83,4.13,0,0,0,0,0,0,0,0,0,6.61,2.48,2.48,0.83,0.83,0,4.96,14.88,0.83,9.09,1.65,3.31,4.13,14.05,0.83,0,0,0,0,0.83,0,0,0.83,0,0,14.88,5.79,8.26,0,0,0,0,0,0,0.83,0,0,96,90.57,41.76,74.76,44.87,16,14.58,89.58,55.21,13.54,6.25,1.04,4.17,0,0,1.04,7.29,12.5,14.58,3.12,3.12,4.17,5.21,11.46,6.25,5.21,0,1.04,7.29,5.21,3.12,2.08,0,0,0,10.42,0,0,0,0,15.62,1.04,1.04,1.04,2.08,1.04,10.42,0,0,0,0,3.12,0,3.12,0,0,9.38,4.17,0,4.17,0,1.04,0,13.54,0,13.54,1.04,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,6.25,3.12,0,0,0,0,0,4.17,3.12,0,0,127,56.79,34.68,62.03,3.38,12.7,14.96,92.91,56.69,7.87,4.72,3.94,0,0,0,0.79,3.15,7.09,14.96,14.17,10.24,4.72,3.15,22.05,2.36,2.36,1.57,0,4.72,7.09,2.36,4.72,0.79,1.57,0,6.3,0,0,0.79,0,17.32,5.51,3.94,2.36,1.57,0.79,3.15,0.79,0,0,0.79,1.57,0,0,1.57,0,4.72,0.79,0.79,0.79,0,2.36,3.94,19.69,0,12.6,3.15,4.72,4.72,0.79,0,0,0,0,0,0,0,0,0,0,0,14.96,6.3,4.72,0,0,1.57,0,0,0,2.36,0,0,8.51,27.92,11.9
116,22.59,86.88,86.38,25.77,16.57,13.79,93.1,61.21,18.1,13.79,5.17,5.17,0.86,0,2.59,4.31,6.03,11.21,10.34,8.62,9.48,1.72,21.55,2.59,0.86,4.31,0,3.45,3.45,1.72,1.72,0.86,0,0,12.93,0,0,0,0,12.93,4.31,2.59,0.86,0.86,3.45,0.86,3.45,1.72,0.86,0,0,0,0,0,0,8.62,5.17,0.86,0.86,0,1.72,3.45,18.97,0.86,18.1,2.59,12.07,3.45,3.45,0,0,0,0,0,1.72,0,0,0.86,0.86,0,9.48,6.03,2.59,0,0.86,0,0,0,0,0,0,0,140,84.26,71.61,62.17,25.77,20,22.14,81.43,47.14,14.29,7.86,0.71,0,2.14,0,5,6.43,7.86,12.86,3.57,1.43,6.43,1.43,13.57,6.43,3.57,0.71,1.43,5,4.29,2.14,2.14,0,1.43,0,12.14,0,0,0,0,16.43,2.86,0,2.86,4.29,4.29,6.43,2.86,2.86,0,0,0.71,0,0,0,0.71,4.29,1.43,0,2.86,0,0,0.71,8.57,4.29,15.71,4.29,9.29,2.14,2.86,1.43,0,1.43,0,1.43,0,0,0,0,0,0,12.14,5,7.14,0,0,0,0,0,0,0,0,0,110,59.1,46.36,61.34,25.77,13.75,15.45,90,53.64,18.18,10.91,7.27,0,1.82,0,1.82,7.27,7.27,12.73,5.45,6.36,7.27,0,17.27,3.64,0.91,3.64,0.91,0.91,2.73,0.91,0.91,0,0.91,0,7.27,0,0,0,0,14.55,1.82,4.55,3.64,2.73,1.82,2.73,1.82,0.91,0.91,0,0,0,0,0,0,14.55,0,0,10,3.64,0.91,0.91,15.45,1.82,14.55,1.82,7.27,5.45,4.55,0,0,0,0,0.91,0,0,0,0,0,0,12.73,6.36,5.45,0,0,0.91,0,0,0,0,0,0,-1.02,23.57,12.74
103,53.09,61.47,80.75,98.77,17.17,30.1,88.35,48.54,6.8,1.94,0,1.94,0,0,0,4.85,3.88,12.62,10.68,4.85,10.68,2.91,16.5,6.8,6.8,0,0.97,2.91,5.83,5.83,0,0,0,0,7.77,0,0,0,0,15.53,9.71,1.94,0.97,2.91,0.97,3.88,0.97,0.97,0,0,0,0,0,0,0,10.68,1.94,7.77,0.97,2.91,0,0,9.71,3.88,13.59,6.8,4.85,1.94,0,0,0,0,0,0,0,0,0,0,0,0,9.71,5.83,3.88,0,0,0,0,0,0,0,0,0,95,76.19,54.2,76.14,99,15.83,21.05,92.63,52.63,14.74,3.16,1.05,0,1.05,0,1.05,11.58,6.32,15.79,10.53,0,6.32,1.05,12.63,10.53,7.37,3.16,1.05,9.47,9.47,9.47,0,0,0,0,8.42,0,0,0,0,22.11,5.26,1.05,0,9.47,3.16,6.32,1.05,1.05,0,0,0,0,0,0,0,6.32,0,0,6.32,0,0,0,9.47,3.16,12.63,0,12.63,0,0,0,0,0,0,0,1.05,0,0,1.05,0,0,9.47,6.32,1.05,0,0,0,0,0,2.11,0,0,0,100,70.4,34.44,69.14,99,14.29,33,79,51,8,2,0,1,0,0,1,6,7,13,12,2,8,3,14,4,3,2,0,3,9,9,0,0,0,0,6,0,0,0,0,21,6,3,1,7,1,8,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,1,16,0,11,1,8,2,1,0,0,0,0,0,0,0,0,0,0,0,13,7,2,0,0,0,0,0,0,4,0,0,10.59,19.47,17
72,95.17,50,48.89,92.4,14.4,26.39,91.67,50,6.94,1.39,1.39,0,0,0,0,5.56,5.56,20.83,11.11,1.39,1.39,2.78,22.22,2.78,2.78,0,1.39,2.78,4.17,4.17,0,0,0,0,5.56,0,0,0,0,18.06,5.56,2.78,1.39,2.78,4.17,1.39,1.39,1.39,0,0,4.17,2.78,2.78,0,0,5.56,1.39,2.78,2.78,0,0,0,18.06,4.17,13.89,2.78,6.94,4.17,2.78,1.39,0,0,0,0,0,0,0,0,0,0,6.94,6.94,0,0,0,0,0,0,0,0,0,0,78,73.9,98.93,3.7,97.19,19.5,16.67,88.46,57.69,14.1,12.82,0,0,0,0,12.82,1.28,8.97,15.38,11.54,5.13,5.13,0,21.79,3.85,3.85,2.56,1.28,0,5.13,5.13,0,0,0,0,23.08,0,0,0,0,7.69,6.41,0,1.28,0,0,0,2.56,1.28,1.28,0,3.85,0,3.85,0,0,5.13,0,3.85,1.28,5.13,0,0,11.54,5.13,5.13,0,3.85,1.28,1.28,0,0,1.28,0,0,0,0,0,0,0,0,5.13,5.13,0,0,0,0,0,0,0,0,0,0,67,25.2,88.37,3.94,25.77,13.4,29.85,86.57,64.18,16.42,11.94,0,11.94,0,0,0,4.48,0,17.91,13.43,1.49,8.96,7.46,16.42,5.97,1.49,0,0,1.49,8.96,4.48,4.48,0,0,0,14.93,0,0,0,0,29.85,2.99,1.49,10.45,5.97,4.48,7.46,4.48,0,4.48,0,1.49,0,1.49,0,0,19.4,11.94,0,0,2.99,4.48,0,10.45,2.99,10.45,0,7.46,2.99,0,0,0,0,0,0,0,0,0,0,0,0,7.46,7.46,0,0,0,0,0,0,0,0,0,0,32.77,18.45,0.149999999999998
145,70.15,86.51,43.37,15.98,29,22.07,89.66,55.17,11.72,8.97,1.38,0,2.07,0,5.52,2.76,4.14,20,5.52,8.28,11.03,0.69,12.41,4.14,3.45,2.76,0,3.45,3.45,1.38,2.07,0.69,0,0.69,17.24,0,0,0,0,18.62,6.21,4.83,1.38,3.45,0,6.21,2.76,2.76,0,0,2.07,0,0.69,0,1.38,8.28,1.38,4.83,2.07,0,0.69,1.38,10.34,0.69,7.59,2.07,6.21,0.69,4.83,0,0,1.38,0,0,0.69,0,0,0.69,0,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0,154,72,95.41,3.03,62.7,25.67,18.83,83.77,58.44,15.58,10.39,0.65,0.65,4.55,0,4.55,5.19,11.04,14.29,7.79,5.19,9.09,0,12.99,1.3,0.65,2.6,0,2.6,1.95,1.95,0,0,0,0,13.64,0,0,0,0,13.64,3.25,5.84,0.65,5.19,0,1.3,1.95,1.95,0,0,1.95,0,1.3,0,0.65,3.25,1.3,0,1.95,0,0,0,13.64,1.3,5.19,0,3.9,1.3,4.55,0.65,0,1.3,0,0,0.65,0,0,0.65,0,0,3.25,3.25,0,0,0,0,0,0,0,0,0,0,132,62.85,50,8.8,68.66,22,30.3,88.64,53.03,10.61,3.03,0.76,0.76,0,0.76,0.76,7.58,5.3,13.64,12.12,1.52,6.82,3.79,14.39,6.06,3.79,0.76,0,3.03,10.61,5.3,3.03,0,0,1.52,10.61,0,0,0,0.76,18.18,4.55,0.76,3.79,2.27,1.52,6.82,3.03,0.76,2.27,0,1.52,0,0.76,0.76,0,12.88,3.03,2.27,7.58,0.76,1.52,0.76,8.33,1.52,5.3,1.52,3.03,0.76,3.03,0,0,1.52,0,0,0,0,0,0,0,0,5.3,4.55,0,0,0,0,0,0,0,0.76,0,0,16.89,17.68,14.08
43,67.99,82.39,34.47,69.6,14.33,25.58,88.37,62.79,11.63,6.98,2.33,4.65,0,0,0,4.65,9.3,16.28,11.63,9.3,6.98,0,18.6,4.65,2.33,0,0,0,2.33,2.33,0,0,0,0,6.98,0,0,0,0,13.95,4.65,6.98,0,0,2.33,0,2.33,0,0,2.33,2.33,0,0,0,2.33,13.95,6.98,0,4.65,2.33,0,2.33,11.63,0,11.63,2.33,4.65,4.65,0,0,2.33,0,0,0,2.33,0,0,2.33,0,0,4.65,4.65,0,0,0,0,0,0,0,0,0,0,66,91.24,72.77,23.51,94.75,13.2,12.12,90.91,54.55,9.09,4.55,1.52,1.52,0,0,1.52,4.55,15.15,13.64,6.06,6.06,9.09,0,12.12,4.55,4.55,0,1.52,7.58,4.55,4.55,0,0,0,0,9.09,0,0,0,0,12.12,3.03,1.52,3.03,1.52,3.03,3.03,1.52,1.52,0,0,1.52,0,0,0,1.52,3.03,1.52,1.52,1.52,1.52,0,0,12.12,1.52,12.12,0,10.61,1.52,1.52,1.52,0,0,0,0,1.52,0,0,1.52,0,0,7.58,6.06,1.52,0,0,0,0,0,0,0,0,0,56,47.35,29.6,94.05,25.77,11.2,14.29,91.07,55.36,12.5,8.93,5.36,0,0,0,3.57,3.57,5.36,14.29,8.93,8.93,7.14,3.57,17.86,1.79,1.79,3.57,0,3.57,10.71,5.36,5.36,1.79,1.79,1.79,8.93,0,0,0,0,23.21,3.57,8.93,0,1.79,3.57,5.36,0,0,0,0,0,0,0,0,0,8.93,1.79,3.57,1.79,1.79,0,3.57,14.29,0,16.07,1.79,7.14,7.14,3.57,0,0,1.79,0,0,1.79,0,0,1.79,0,0,10.71,10.71,0,0,0,0,0,0,0,0,0,0,16.04,28.48,8.58
155,67.37,67.41,39.18,25.77,17.22,32.26,84.52,49.68,11.61,5.81,0,0.65,0,0,5.16,5.81,3.23,15.48,8.39,3.23,7.74,1.94,16.77,5.16,3.23,1.94,0.65,2.58,3.87,1.94,1.94,0,0,0.65,10.32,0,0,0,0,22.58,8.39,5.81,2.58,2.58,1.29,4.52,0.65,0.65,0,0,0,0,0,0,0,12.26,1.29,5.16,2.58,1.94,2.58,0.65,14.84,0.65,9.03,1.94,5.16,2.58,3.23,0,0,0,0,0,0,0,0,0,0,0,10.32,5.81,3.87,0,0,0,0,0,0,0.65,0,0,130,97.13,87.57,11.67,89.84,16.25,30,77.69,42.31,4.62,2.31,0,0,0,0,2.31,2.31,12.31,13.08,5.38,3.08,6.15,0,6.92,3.08,1.54,1.54,0.77,3.08,5.38,4.62,0.77,0,0,0.77,13.08,0,0.77,0,0,8.46,2.31,2.31,0.77,1.54,0.77,1.54,2.31,2.31,0,0,2.31,0,2.31,0,0,5.38,2.31,1.54,1.54,0,0,0.77,7.69,0,10.77,0,10.77,0,3.08,0,0.77,1.54,0.77,0,0,0,0,0,0,0,15.38,6.15,8.46,0,0.77,0,0,0,0,0,0,0,125,81.4,50,16.68,82.9,17.86,25.6,81.6,51.2,8.8,3.2,0,0,0,0,3.2,5.6,9.6,14.4,8.8,4.8,8,1.6,16.8,5.6,4.8,4,0.8,4.8,3.2,3.2,0,0,0,0,5.6,0,0,0,0,16,1.6,5.6,0.8,4.8,0,4,6.4,4.8,0.8,0,3.2,2.4,0,0,0.8,4,0,0.8,2.4,0.8,0,1.6,12,0.8,10.4,1.6,7.2,1.6,1.6,0,0,0,0,0,0,0,0,0,0,0,12,5.6,5.6,0,0,0,0,0,0,0.8,0,0,15.79,36.16,22
